identifier,date_,open_,close_,volume_,MA_5,MA_20
00631L,2020-06-23,50.95,50.5,5616850.0,50.08,48.2635
00632R,2020-06-23,9.51,9.54,85701997.0,9.594,9.7975
00633L,2020-06-23,44.87,44.58,19866000.0,43.886,43.4135
00634R,2020-06-23,5.49,5.51,1149000.0,5.5440000000000005,5.612
00635U,2020-06-23,24.72,24.72,1432200.0,24.458,24.296
00636,2020-06-23,20.88,20.78,948000.0,20.631999999999998,20.4695
00636K,2020-06-23,20.88,20.78,950011.0,9.737999999999998,10.306000000000001
00637L,2020-06-23,17.38,17.26,118232243.0,17.002,16.793
00638R,2020-06-23,11.02,11.03,816000.0,11.102,11.2715
00639,2020-06-23,12.15,12.22,3318333.0,11.906,11.564
00640L,2020-06-23,18.93,18.99,3034000.0,18.770000000000003,18.897
00641R,2020-06-23,13.78,13.74,429092.0,13.852,13.877
00642U,2020-06-23,9.0,8.88,12797203.0,9.012,9.1705
00643,2020-06-23,14.69,14.74,1783000.0,14.396,13.91
00645,2020-06-23,20.55,20.63,86300.0,20.466,20.4975
00646,2020-06-23,28.26,28.2,1177283.0,28.102000000000004,28.1515
00647L,2020-06-23,36.03,35.85,3358219.0,35.528,35.46
00648R,2020-06-23,10.42,10.46,2773000.0,10.498000000000001,10.5825
00650L,2020-06-23,22.72,22.96,3027000.0,22.272,21.8335
00651R,2020-06-23,8.51,8.55,2101000.0,8.662,8.850999999999999
00652,2020-06-23,18.67,18.69,920890.0,18.206,18.0935
00653L,2020-06-23,19.01,18.92,32338000.0,17.952,17.427500000000002
00654R,2020-06-23,14.25,14.25,272000.0,14.686000000000002,14.954500000000001
00655L,2020-06-23,32.88,32.64,8373000.0,32.14,31.695
00656R,2020-06-23,10.04,10.0,206000.0,10.138,10.25
00657,2020-06-23,27.58,28.04,113000.0,27.659999999999997,27.7315
2904,2020-06-23,25.1,25.05,142316.0,24.990000000000002,24.634999999999998
2905,2020-06-23,25.45,25.0,1592490.85,25.130000000000003,23.83
2906,2020-06-23,13.4,13.15,4407022.0,12.67,12.254999999999999
2908,2020-06-23,21.05,20.95,215820.0,21.0,20.425
2910,2020-06-23,32.8,32.8,1000.0,32.720000000000006,32.427499999999995
2911,2020-06-23,6.55,6.49,262485.0,6.480000000000001,6.375500000000001
2912,2020-06-23,298.5,300.0,1669529.0,299.0,297.85
