identifier,date_,open_,close_
4557,2020-11-20,62.6,62.2
4560,2020-11-20,41.9,42.0
4562,2020-11-20,16.75,16.75
4564,2020-11-20,29.65,29.85
4566,2020-11-20,37.65,37.8
4571,2020-11-20,69.4,69.3
4572,2020-11-20,83.8,83.0
4576,2020-11-20,76.2,76.0
4581,2020-11-20,36.65,36.95
4720,2020-11-20,14.25,14.6
4722,2020-11-20,28.1,28.1
4725,2020-11-20,17.9,17.85
4737,2020-11-20,70.6,70.5
4739,2020-11-20,56.2,55.2
4746,2020-11-20,50.3,49.9
4755,2020-11-20,71.1,70.7
4763,2020-11-20,131.5,128.0
4764,2020-11-20,60.4,61.0
4766,2020-11-20,155.0,153.0
4807,2020-11-20,29.3,29.4
4904,2020-11-20,61.0,60.8
4906,2020-11-20,30.0,30.1
4912,2020-11-20,119.5,120.0
4915,2020-11-20,48.2,47.85
4916,2020-11-20,24.6,25.35
4919,2020-11-20,42.6,43.7
4927,2020-11-20,82.5,82.9
4930,2020-11-20,19.6,19.1
4934,2020-11-20,27.5,27.5
4935,2020-11-20,114.5,113.5
4938,2020-11-20,65.4,65.6
4942,2020-11-20,38.9,39.0
4943,2020-11-20,90.0,89.3
4952,2020-11-20,37.9,37.8
4956,2020-11-20,18.45,18.45
4958,2020-11-20,118.0,116.5
4960,2020-11-20,10.15,10.0
4961,2020-11-20,39.5,38.35
4967,2020-11-20,30.3,31.6
4968,2020-11-20,330.5,352.0
4976,2020-11-20,52.0,51.0
4977,2020-11-20,123.0,123.5
4989,2020-11-20,18.0,17.85
4994,2020-11-20,71.7,73.5
4999,2020-11-20,47.25,47.3
5007,2020-11-20,47.8,48.0
5203,2020-11-20,104.5,103.5
5215,2020-11-20,146.5,145.0
5225,2020-11-20,27.7,28.45
5234,2020-11-20,82.1,82.3
5243,2020-11-20,39.7,40.45
5258,2020-11-20,22.85,23.45
5264,2020-11-20,86.4,86.4
5269,2020-11-20,1545.0,1510.0
5283,2020-11-20,107.0,107.5
5284,2020-11-20,34.5,34.35
5285,2020-11-20,55.1,55.0
5288,2020-11-20,107.5,109.0
5388,2020-11-20,75.6,75.3
5434,2020-11-20,121.5,121.5
5469,2020-11-20,43.8,44.15
5471,2020-11-20,65.0,65.3
5484,2020-11-20,10.55,10.7
5515,2020-11-20,12.4,12.3
5519,2020-11-20,15.1,15.05
5521,2020-11-20,11.35,11.4
5522,2020-11-20,46.8,46.75
5525,2020-11-20,21.3,21.3
5531,2020-11-20,11.1,11.25
5533,2020-11-20,15.95,15.95
5534,2020-11-20,81.4,81.1
5538,2020-11-20,32.25,32.0
5607,2020-11-20,29.35,29.45
5608,2020-11-20,7.24,7.11
5706,2020-11-20,31.6,31.1
5871,2020-11-20,165.5,163.0
5876,2020-11-20,40.6,40.3
5880,2020-11-20,20.4,20.25
5906,2020-11-20,36.15,36.5
5907,2020-11-20,22.05,21.8
6005,2020-11-20,11.55,11.7
6024,2020-11-20,37.7,37.85
6108,2020-11-20,20.5,20.8
6112,2020-11-20,40.0,40.1
6115,2020-11-20,41.45,41.4
6116,2020-11-20,9.49,9.38
6117,2020-11-20,17.05,17.0
6120,2020-11-20,13.2,12.65
6128,2020-11-20,27.3,27.3
6133,2020-11-20,8.26,8.26
6136,2020-11-20,17.3,17.3
6139,2020-11-20,27.3,27.3
6141,2020-11-20,29.8,28.75
6142,2020-11-20,7.69,7.74
6152,2020-11-20,11.4,11.55
6153,2020-11-20,37.55,37.4
6155,2020-11-20,24.4,24.95
6164,2020-11-20,7.45,7.31
6165,2020-11-20,57.6,55.8
6166,2020-11-20,65.9,65.5
6168,2020-11-20,14.2,14.35
6172,2020-11-20,28.05,28.35
6176,2020-11-20,109.5,109.0
6177,2020-11-20,29.15,29.0
6183,2020-11-20,47.35,47.2
6184,2020-11-20,42.85,42.75
6189,2020-11-20,35.15,35.2
6191,2020-11-20,23.15,23.25
6192,2020-11-20,66.8,66.7
6196,2020-11-20,112.0,112.0
6197,2020-11-20,33.95,35.0
6201,2020-11-20,35.55,35.5
6202,2020-11-20,72.9,72.3
6205,2020-11-20,38.1,38.45
6206,2020-11-20,61.8,61.9
6209,2020-11-20,33.25,33.25
6213,2020-11-20,142.0,139.5
6214,2020-11-20,83.1,83.5
6215,2020-11-20,15.65,15.7
6216,2020-11-20,25.2,25.15
6224,2020-11-20,88.8,89.0
6225,2020-11-20,3.66,3.66
6226,2020-11-20,8.0,8.05
6230,2020-11-20,238.5,236.5
6235,2020-11-20,16.5,16.7
6239,2020-11-20,89.6,90.4
